,Record_text,InRelationship,General_comment_binary,General_comment,Specific_comment_binary,Specific_comment,Relevance
2518,زن و شوهر حسابی دعوا کرده بودند و زده بودند به تیپ و تاپ من. بنده رو به عنوان واسطه فرستاده بودند اشتیشون بدم! رفتم و علت دعوا رو پرسیدم:/ خانومه گفت ازش بپرس چرا عکس های با بیکنی و لیلس زیر دختر داییش توی گوشیشه:/ مرده خیلی ریلکس گغت:این زن من شکاکه و بد دل،,-1,1,1,0,3,1
2519,این ی فکته، من اگه دختر دار بشم دخترمو بیشتر از زنم دوس میدارم,1,1,1,1,1,1
2520,بخاطر همین شرایط سنگین و مزخرف و وضعیت بد اقتصادی سن ازدواج رفتع بالا و دیگع جوانها تمایل به ازدواج ندارن… تو کشورهای پیشرفته  [مثلا کره]  پسر ها ابتدا با خانواده خودش زندگی میکنن و دختر میخواد جهیزیه بیارع از مادرشوهر سوال میکنع شما چی کم دارید مثلا یخچال,-1,1,1,0,3,1
2521,اون ناصر پدر سوخته جد شما بود پس اینقدر همسر اختیار کرد [FACE_WITH_TEARS_OF_],-1,1,2,0,3,1
2522,بالاخره حامد سلطانی ازدواج دوباره را علنی کرد،انهم در روز اول محرم. خدا بیامرزد زن و بچه اش را. گاهی اوقات باید خودمان را محاکمه کنیم، باید بپرسیم از هول کدام برنامه، کدام معروفیت یا کدام پول بیچاره همسر و فرزندمان را انداختیم تو دیگ. چرا باید در حال خواب الودگی رانندگی کنیم؟,-1,1,1,0,3,1
2523,اقا پارتنر به کسی میگن که باهاش زندگی میکنید، تو رابطه رمانتیک و سکشوال هستید و بدون اینکه ازدواج کرده باشید رابطه تون همیشگی و منحصر به همون نفر است. به اون دوست پسر بد بختت که دستش تو جیب باباشه سه بار تو ماشین از هم لب گرفتید نمیگن پارتنر، حال منو بهم نزنید.,-1,1,1,0,3,1
2524,ممنون می شم اگه زیدم از گشت و  گذار برگرده و یذره هم ناز منو بکشه و لوسم کنه. چون که واقعا گریه دم دره [SMILING_FACE_WITH_],1,1,1,1,1,1
2525,اره مادرم میگفت اردیبهشتم برف دیده من دقیق یادم نیست ولی همسر میگه اومده قبلا,1,1,2,1,2,1
2526,والدین همسر تا تموم شدن عصر جدید موندند، شوخ طبعی موهبتی که پدرشوهرم داره و فرزندانش هم تحت تاثیر قرار گرفتن، یاسین می گه خداکنه منم مثل اقاجون در   سالگی خوش باشم.,1,1,0,1,0,1
2527,پیشانی و گونه را بوسه زند پدر اما لبان را که بوسه زند نا محرم یا شوهر,1,1,0,1,0,1
2528,دلم برای تو تنگ شده است اما نمی دانم چه کار کنم ارام می گریم حال ادمی را دارم که می خواهد به همسر مرده اش تلفن کند اما نمی کند چرا که به خوبی می داند در بهشت گوشی ها را بر نمی دارند … رسول یونان,-1,1,1,1,1,1
2529,به جای اینکه معیارتون برای انتخاب پارتنر موی فلانو قد بیسار باشه با کسی وارد رابطه بشید که موقعی که تو جمعی بودید نوع حرف زدنشو غذا خوردنش باعث خجالتتون نشه !,-1,1,1,0,3,1
2530,بعد سال تحویل زنگ زدیم به چند تا از فامیلها برای شادباش نوروز. یکی برگشت به شوهرم گفت اقا کراوات زدید! اونم کم نیاورد گفت اره بهم وزارت اویزون کردن اخوند رو پیشنهاد دادند منم قول دادم که در کوتاهترین زمان ممکن انجامش بدم ضمنا سال   رو بهتون تبریک می گم. [ROLLING_ON_THE_FLOOR_],1,1,2,1,2,1
2531,باید ازدواج کرده باشی!فرزند داشته باشی!یه کانون گرم داشته باشی تا بتونی از زندگیت در میان سالی و پیری لذت ببری! باید مکانی داشته باشی که با نور همسرت بهت گرمای محبت و ارامش بده و خستگی تمام روز رو ب در کنه نه اینکه وقتی به میانسالی رسیدی تازه به فکر اینا بیوفتی!  < میانسالی,0,1,0,0,3,1
2532,سخت ترین ومهمترین کار… تووو دنیا هر شغل ومنصبی داشته باشیم باز هم باید بهترین همسر ومادر دنیا باشیم حقوقش هم به عهده خداست و غیر قابل شمارش,1,1,0,1,0,1
2533,از همسرتون؟,-1,1,2,0,3,1
2534,هم شوهر داری هم دوست پسر فاب… هزار الله اکبر تبریک میگم بت مرزهای هرزگی رو جابه جا کردی. [FACE_WITHOUT_][FACE_WITH_TEARS_OF_],-1,1,1,0,3,1
2535,این مثال هایی که زدی حقیقتا تا حد زیادی برا من چندشه. یعنی هیچ جوره نمیتونم خودمو قانع کنم که احترام بیشتری به کسی بزارم صرفا به خاطر جنسیتش (حتی پارتنرم) این قضیه شامل چیزای خیلی بیسیک تر مثل در باز کردن برا خانم ها و اینا هم میشه. موضع تو چجوره در این موارد؟ :دی,1,1,2,1,2,1
2536,مسابقات جهانی حمل همسر سال جاری   میلادی در شهر «سونکایاروی» در فنلاند برگزار شد. حمل همسر مسابقه ای است که در ان رقبای مرد در حالی که همسر خود را حمل می کنند به رقابت با یکدیگر می پردازند [BEAMING_FACE_WITH_SMILING_][VICTORY_],-1,1,2,0,3,1
2537,نه به کودک شوهری,-1,1,1,0,3,1
2538,"هر شب با وصیت یک شهید در ماه مهمانی خدا شهید مدافع حرم فاطمیون ""سید اسماعیل حسینی"": همسر مهربانم؛ وقتی خبر شهادتم را شنیدی بیقراری نکن. من خودم و خاندانم را فدای عمه ام زینب(س) کردم تا ثابت کنم هنوز هم هستند کسانی که عاشق انهاست. شادی ارواح طیبه شهدا صلوات",-1,1,0,0,3,1
2539,خانمه باردار [PREGNANT_] ،حالشم نامیزون. ملتم هیچکس پانمیشه خانم بشینه. اخر شوهرش میشه صندلی[PERSON_] ، خانمه میشینه روش و ملت همینطوری نگا![] ادم اصلااشک شوق جمع میشه توی چشماش از این همه انسانیت خارجیا[PLEADING_][UNAMUSED_] چقدر ما وحشی و بیشعوریم! اصلا نه عاطفه داریم نه دین نه هیچی، زنامونم بدبخت! تمام[SMILING_FACE_WITH_SMILING_][VICTORY_] ,-1,1,0,0,3,1
2540,منظورتان از کودک همسری همان است که ما عوام میگوییم بچه بازی ؟! ببخشید هاااا . من حرفهای قلبمه سلمبه نمیفهمم  [WOOZY_],-1,1,1,0,3,1
2541,حالا پدرش بلایی سرش بیاد چیزی بهت میرسه یا عشق زنت بهت دروغیه؟؟ [PENSIVE_],-1,1,2,0,3,1
2542,: محاکمه ی یک خانواده به دلیل کودک همسری,-1,1,1,0,3,1
2543,خانما جواب بدن اگر همسرتون بیمار بشه و راه درمانش گرفتن همسر دوم باشه اجازه میدین؟,-1,1,2,1,2,1
2544,دوستان با شوهرتون میشینین مشروب میخورین نوش جونتون ولی لازم نیست استوریش کنین:)))),-1,1,1,0,3,1
2545,کجاست سرکار خانوم که نریم ؟؟؟ چون مثل شما حوصله نمیکنیم و با همسر و بچه نمیشه که ؛ باید پارشون کرد اونوقت,1,1,1,1,1,1
2546,خودمم نمیدونم یهو ساعت هشت شب هوس میکنم ، همسرم میگه خوابت نمیبره ، ساعت یازده تا خودش میره مسواک بزنه و بیاد ، من خواب رفتم  [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_] ,1,1,2,1,2,1
2547,محمد شمسی دوست پدرخانمم بود جمعه گذشته روز عروسی پسرش به رحمت خدا رفت… مرد خیلی خوبی بود,1,1,2,1,2,1
2548,اما اقای قاضی من امشب باید با پارتنرم خلوت میکردم مست میکردیم یه شام خوب میخوردیم یه فیلم خوب میدیدیم یه کار خوب میکردیم اقای قاضی دهنت سرویس خب [DISAPPOINTED_],1,1,1,1,1,1
2549,دیشب همسرم میگه میخوایی باهام عرق بخوری دنگ بزار [ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_],1,1,1,1,1,1
2550,مادر شوهر از وان نایت کمتر لزجه؟ :)) سیریسلی؟ :)),1,1,2,0,3,1
2551,این مسیله که دست بزن دارم خیلی بده دیشب دوست پسرم داشت خیلی منطقی بحث میکرد ولی من دلم میخواست از این سر خونه برم اون سرشو به حدی بزنمش که نتونه نفس بکشه مردم تا خودمو کنترل کردم.,1,1,1,1,1,1
2552,: لطفا اگه بادوست بدبختتون رفتید بیرون و پارتنر بی خاصیتتونم اومد جلو اون دوستتون جفت گیری نکنین,0,1,1,0,3,1
2553,از پشم ریزون ترین موارد، دیدن عکس هم مدرسه ای هامه با پدیده ای به نام «شوهر»! برای منی که تو این سن با خودمم زندگی مشترک خوبی ندارم و خودم رو تازه دارم می شناسم، تصور ورود به قراردادی مثل ازدواج، در اوج این عدم شناخت، خیلی خوفناکه!,0,1,1,0,3,1
2554,این ضرب المثل کل زندگی منه : همسایه ها یاری کنید تا من شوهر داری کنم,1,1,2,0,3,1
2555,چرا همسری؟,1,1,2,1,2,1
2556,هومممممم ازون لحاظ ورس تاپم اونم چون دوست پسرم داشتم میگم وگرنه با دخترا تاپ بودم ولی خب ددیم نمیگم به خودم,1,1,1,1,1,1
2557,چند سال پیش ماه عسل یه خانومه رو نشون داد شوهرش تصادف کرده بود بهش میگن ممکنه پای شوهرت قطع بشه. خانومه ایست قلبی کرده بود از ناراحتی. به مرده گفتن شنیدی زنت ایست قلبی کرده چیکار کردی مرده گفت خب ناراحت شدم.علیخانی بهش گفت لامصب این به خاطر پای تو قلبش واستاد! تو میگی ناراحت شدم!,-1,1,1,0,3,1
2558,نه من بجز اون تباهی ها، دیدم خانمه شوهرش زد، بعد اقا با ی بغضی بهم گفت همیشه اینکارو میکنه ! خجالت میکشم به کسی بگم حتی به روانشناس  [PENSIVE_] ,-1,1,1,0,3,1
2559,در ادامه پیام ها گوشی همسرش چشمش به اولین پیام زن چادری افتاد : صیغه ساعتی همراه با کارت بهداشت فقط و فقط   تومان,-1,1,1,0,3,1
2560,بعد رقص زن برای زن هم مشکل داره یعنی اون زن برای رقصیدن جلوی شوهرش باید به صورت پیش فرض و بدون دیدن هیچ الگو و رقصی برقصه,-1,1,1,0,3,1
2561,تفریحی نود فرستادن واسه رفیقا>>>>>>نود فرستادن واسه پارتنر,-1,1,2,0,3,1
2562,[ROLLING_ON_THE_FLOOR_] +++ نید به شوهر شوهر شوهره شوهر قندعسله شوهر,1,1,0,1,0,1
2563,رفتار پارتنرم با بچه ها  / ,1,1,0,1,0,1
2564,هر اهنگی که پارتنرم دوست داشته باشه، میزارم که دوچندان لذت ببرم,1,1,0,1,0,1
2565,با توجه موضوع کودک همسری به نظر من تو مملکت ما باید از سن هفت سالگی اموزش بدن وقتی دختر ده ساله یا دوازده ساله رو دارن عروس می کنند.حالا به نظر شما موقعش کی باشه بهتره؟,-1,1,2,0,3,1
2566,همسر جان قبل از تحویل سال تبدیل به نیمروشون کرد [GRINNING_][GRINNING_FACE_WITH_BIG_],1,1,0,1,0,1
2567,من ماهی نمی خورم به خانمم گفتم هر وقت می خواهی ماهی درست کنی من میام خونه زنگ بزن خواهرت بیاد خونه یا ماهی رو بردار برو خونه خواهرت درست کن باهم بخورید,1,1,1,1,1,1
2568,دوست دخترم میگفت: تو   کیلو ادایی، قرار اول، وقت اشنایی تو کافی شاپ از سارتر و نیچه میگفتی، همایون شجریان رو تحسین میکردی ولی از وقتی رفتیم تو رابطه، فهمیدم فقط ساسی و بنیامین گوش میدی، تفریحت هم چرخیدن تو پیج صدف بیوتی، داوود هزینه و دنیا جهانبخته . متاسفانه زود لو میرم.,1,1,1,1,1,1
2569,یکی رفته دختره رو کوت کرده نوشته این خیانت به پارتنرته بقیه رفتن فحشش دادن که چرا گفتی خیانته! ای گند بزنن به این روشنفکریتون که هیچ معنایی از زندگی ندارین حتی پرنده هام به پارتنرشون وفادار میمونن اندازه یه پرنده هم شعور ندارین,-1,1,1,0,3,1
2570,چرا شوهر سابق خواهر؟,-1,1,1,0,3,1
2571,اینو شوهر جان باید بهت میگفت… قدیم که اینجوری بود حالا زمانه عوض شده [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],1,1,0,1,0,1
2572, .دخترم روژا دیروز دو ساله شد  [SMILING_FACE_WITH_]  در تمام این دوسال حتی یک روز کامل من کمکی نداشتم . در تمام مدت حس عذاب وجدان شدیدی داشتم که چرا با این وضعیت مملکت بچه دار شدیم و البته همسرم مدام میگفت اگه ی روز بگه چرا منو بدنیا اوردین باید تو جواب بدی… در لحظه لحظه این دوسال خیلی غصه خوردم,1,1,1,1,1,1
2573,کلا  ما یاد نگرفتیم زندگی کنیم، چ تو مجردی چ تو متاهلی,1,1,1,1,1,1
2574,ماشالله  [SMILING_FACE_WITH_HEART_]  اینجا من با دوست دخترم در دبی بودم,1,1,2,1,2,1
2575,ازدواج کنید کارای خونه پدر زنتونم میوفته گردن شما ،، یجا به جاها اضافه میشه برا کمک  [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_] ,-1,1,1,0,3,1
2576,زن تو نیست اخم *,-1,1,2,0,3,1
2577,همسر من   سالش بود موقع عقد ،کجایی کاری,1,1,0,1,0,1
2578,ترس از شوهرش که تهدیدش کرده به کشتن خودش و بچه هاش .درسته ما تو قرن   هستیم اما کم زن کشی ندیدیم اخرش یه اسم ناموس روش گذاشتن و مرد رو یکی دو سال زندانی کردن و ازاد کردن اینجا ایرانه با کمترین حقوق انسانی.,-1,1,1,0,3,1
2579,هفته پیش رفتیم فرودگاه برای استقبال از خواهرم. موقعی که از ماشین پیاده می شدیم همسرم شالی رو که از قبل تو ماشین جا مونده بود برداشت که همراهش بیاره. بهش گفتم نیار. گفت امشب مسافر داری، نمی خوام اذیت بشی. گفتم نیار، اگر تذکر بدن یا داخل سالن راهم ندن، بازم شال سرم نمی کنم. گفت,1,1,2,1,2,1
2580,پیشنهاد سریال سریالی جنایی و جدید که بر اساس اتفاقات واقعی & . داستانش درباره یه زن و شوهر هستش که از زندگی خانوادگی ارام شون در شهر کوچک تگزاس لذت میبرن تا اینکه یه روز یکی از اونا تبر رو برمی داره و…,-1,1,2,0,3,1
2581,ولی شوهرت خواهر نداره؟,-1,1,2,0,3,1
2582,عشقم من تازه میخواستم تو بیوم بزنم منو عشقم شما همه کجا رفتی یهو [RAINBOW_][RED_],1,1,1,1,1,1
2583,فیلم همسر بنده رو کوت نکنید حاج اقا,1,1,0,1,0,1
2584,نه نه، شاید درست نتونستم منظورمو برسونم، گاهی خانمها نیاز دارن بدونن که یه مرد حواسش بهشون هست،و متقابلا مردها نیاز دارن به همسرشون یا پارنترشون بفهمونن که پشتشون هستن…,-1,1,0,0,3,1
2585,به قیافه پنگوین نگا میکنی میگی جون چقد بانمکه نمیدونین چقد لاشین تو شروع فصل جفت گیری با اولین ماده ای که ببینن جفت میگیرن [FACE_WITH_TEARS_OF_]  بابا حمال صب کن شاید زنت رفته بود غذا بیاره برات,-1,1,1,0,3,1
2586,گربه ی دوست پسرم هوومه انگار,1,1,0,1,0,1
2587,من با پسرم نگاه می کنم،خانمم به خنده های ما میخنده  [BEAMING_FACE_WITH_SMILING_][BEAMING_FACE_WITH_SMILING_][BEAMING_FACE_WITH_SMILING_][BEAMING_FACE_WITH_SMILING_] ,1,1,2,1,2,1
2588,دخترایه زیادی هستن افتاب مهتاب ندیدن ولی بعید میدونم پسر افتاب مهتاب ندیده هم وجود داشته باشه تجربه داشتن مهم نیس مهم شعوره وقتی ازدواج کردید از رابطهاتون رو نمایی نفرمایید که همسرتون دلش میشکنه,-1,1,1,0,3,1
2589,مبحث امروز جمع خانوادگی شوهر : لیبرالیسم و نیو لیبرال مبحث امشب جمع خانوادگی ما : فواید عنبر نسا و نحوه تهیه عنبر نسا تفاهم بیداد می کنه بین خانواده ها  [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],1,1,1,1,1,1
2590,ای ارباب، سال نو مبارکتان باشد. ای ارباب، خانه ات پر از ذرت، زیتون و شراب بشود. همسر تو ستونی باشد از مرمر که به سقف می رسد. دخترت شوهر کند و نه پسر و یک دختر بزاید. و باشد که پسرانت قسطنطنیه شهر سلاطین ما را ازاد کنند… (از کتاب زوربای یونانی-نیکوس کازانتزاکیس),-1,1,2,0,3,1
2591,باز خدا رو شکر خواهر ندااارم شوهر دخترعمم بود :))),-1,1,2,0,3,1
2592,برم برای بچه م جایزهٔ فارغ التحصیلی بخرم [FACE_HOLDING_BACK_][SMILING_FACE_WITH_] پ.ن: در همین لحظه یادم اومد که پدر مادرم،بعنوان جایزهٔ فارغ التحصیلی، شوهر دادَنَم و بدین سان، از دستم راحت شدند! فکر کن![SMILING_FACE_WITH_],1,1,2,1,2,1
2593,منم قشنگ میرقصم ولی چون گفتن رقص زن فقط برای شوهر جایز می باشد، منم نمیرقصمو همه ی رقصامو گذاشتم فقط و فقط واسه اقایی [RELIEVED_] ,1,1,0,1,0,1
2594,به مامانم گفت، رو لهجه شوهرت کار کن بعضی از کلماتشو هنوز شهرستانی میگه، خببب تا من این لجن و به لجنی بودن ذاتش واقف نکنم اروم نمیگیرم ک.,-1,1,1,0,3,1
2595,[CAT_]اینجا یه «همسر» دیگه هست. همسر ججانگ ججانگ شوگای نابغه برامون چیزی فرستاده [CAT_] اه این دیگه زیادیه ! این دیگه خیلی زیادیه. واقعا دارن ایده بدی رو ادامه میدن:)) بچه ها بچه ها… بچه ها… لطفاً!!!!,-1,1,2,0,3,1
2596,: همسرم از خانم اولش یه پِسر داره ، بعد ماه ها امروز مامان صدام کرد [] ,1,1,0,1,0,1
2597,من اگه بچه شمال کشور بودم . نهایتا   سالگی به خاطر این که ابروی خانواده رو بیشتر از یه حدی نبرم شوهرم میدادن :) حقیقتا بنظرم اراده شمالی ها برای انجام کارهای یکسان دو برابر بقیه است  [],-1,1,1,0,3,1
2598,نه ماه بعد ازدواج یه دختر تولید کردن اون از مامانش هم قشنگتر میرقصه :))) دوتایی میرقصن ولی رو خاکستر ثروت پدرشوهر  [FACE_WITH_TEARS_OF_],-1,1,0,0,3,1
2599,والا منم بلدم برقصم. ولی فقط برای شوهرم ک ذوقمو بکنه نه واسه شما ها ک عیب بذارید روم.,1,1,0,1,0,1
2600, سال پیش شجره نامه پدری همسرم پیدا شد و به لطف کریم اهل البیت شدم مادر سادات :))),1,1,2,1,2,1
2601,از شما چه پنهون احساس می کنم دوباره از یکی (واقعی) خوشم اومده و کراش زدم. ولی از طرفی با خودم عهد کردم اگه این دفعه هم ریجکت بشم دیگه دور این مسایل رو خط بکشم، برم تو غار تنهایی و غیر از رفیقای صمیمیم با هیچ کس حرف نزنم؛ چون دیگه نه اعتماد به نفسی برام می مونه و نه ذوق و حالی.,1,1,1,1,1,1
2602,یه رفیق از دوران تحصیلم تو شهر همدان دارم دیروز تماس گرفته میگه یه زنگ نزنیا، میمیری!! گفتم نکبت تو زن گرفتی ادم وجود نمیکنه از کنارت رد شه گفت نه دیگه زنمو فرستادم کانادا الان میتونی رد شی [FACE_WITH_TEARS_OF_] دارم میام تهران یعنی تا تهرانو کامل به گه نکشه برنمیگرده [PERSON_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_] ,-1,1,1,0,3,1
2603,ایشان نقشی نداشتند ، همسر ایشان خیلی نقش داشتند,-1,1,2,0,3,1
2604,اون حرکت دوست پسرم(سابق) که با من بود می گفت حالا با هم بمونیم تا یه نفرو واسه ازدواج پیدا کنم »»»»  [SLIGHTLY_SMILING_][SLIGHTLY_SMILING_][SLIGHTLY_SMILING_],0,1,0,1,0,1
2605,اونو به دوست دخترم میدم  [PENSIVE_] به تو گل محمدی میدم،,1,1,2,1,2,1
2606,منو پدر خطاب کن زمانی که دوست دخترم هفده ساله اس,1,1,2,1,2,1
2607,توی گینس هم چند مورد ثبت شده که چندشوهری رسمه توی بعضی قبیله ها و قانونا ازدواج میکنن [GRINNING_FACE_WITH_][FULL_MOON_],-1,1,2,0,3,1
2608,من دوست دارم هر موقع میرم بیرون دوست پارتنر و همه  کسایی که باهاشون حال میکنم رو همزمان داشته باشم,1,1,0,1,0,1
2609,خیلی زشته ب شوهر میگی پسره,-1,1,1,0,3,1
2610,کلون کردن کار خوبی نیست همسرم,1,1,2,1,2,1
2611,من همه اینکارها رو با همسرم انجام میدم و دو تا هم شغل دارم! خیلی هم راضی هستم. چشمداشتی هم به اموال شوهرم که قبل از ازدواج با من داشته ندارم.,1,1,0,1,0,1
2612,چه میخواهی بدانی ای دوست؟ من همش با این انتخاب دوست و پارتنر دارم میرینم. واضح تر از این؟  [],1,1,1,1,1,1
2613,زن و شوهرها نمیتونن جواب مستقیم بدن اخه بهتره نظرسنجی یا ناشناس بزاری چون بلاخره هرکسی یسری رازهایی داره که ممکنه با کس دیگه ای درمیون بزاره ولی با پارتنرش درمیون نذاره هرکس به نوعی رازهای خودشو داره که اگر یسریا بدونن ممکنه تبعات خوبی برای طرف نداشته باشه,-1,1,2,0,3,1
2614,: این سخن رو در بین سخنان، نیکوترین یافتم (ایضا شوهر دوست. جز مواردی که خودش دوسته و شوهر دوست نیست),-1,1,2,0,3,1
2615,از سر شب میخوام یه جلسه فیزیولوژی گوش بدم جزوه کنم ولی با فکر بهش خوابم میگیره عزیزم نمیای برا همسرت اب هویج بگیری؟,1,1,2,1,2,1
2616,من یه پارتنر رقص دارم فقد با اون خوب میرقصم,1,1,0,1,0,1
2617,زن من خودم دوس پسرتم,1,1,2,1,2,1
2618,حالا مو مشکی ها خوششون بیاد چه فرقی میکنه مگه شوهر نکردی؟,-1,1,1,0,3,1
2619,ببین خیلی پیچیده هست. اینجا فقط معضلات پارتنر بازی مطرح شده. چیزی که تو هم میگی معضله، ولی میشه گفت معضله جامعه ای که توامان پارتنر بازی توش ترویج میشه،. و در واقع همه ضرر می کنن,-1,1,1,0,3,1
2620, [ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_]  تصورش رو کن ، مادرشوهر ِ   ساله بازنشسته اموزش با پدرشوهر   ساله ، بازنشسته دانشگاه تهران ، روز اول فروردین و سال ِ نووویی ! یه طوری باهم دعوا شون شد و فحش کشی همدیگه که من و همسرم هنگ کردیم !کلاً هم فاتحه ی یه روز قبل عید و تعطیلات مون رو جمیعاً و رحمت الله خوندن,-1,1,1,1,1,1
2621,از این به بعد وقتی زیدم یه چیزی میگه,1,1,2,1,2,1
2622,اقا نخاسته… شاید خودش تا حالا با کسی نبوده، دلشم نمیخاد همسرش قبل از خودش رابطه داشته باشه,-1,1,2,0,3,1
2623,چند همسری وقتی که زن فقط یک عدد باشد,-1,1,2,0,3,1
2624,من هنوز یادم نرفته دوست پسرم دزدی ها,1,1,1,1,1,1
2625,اون وقت میفهمی کودک همسر اختیار نکردی,-1,1,2,0,3,1
2626, /  -فلانی از شوهرش طلاق گرفته. +شوهرش کیه؟ همون سیاهه؟ -اره. الان یکم رنگ پوستش روشن تر شده، موقع ازدواج سیااااه بود با چشای قرمز. +واااای. سیاهِ چشم سرخ!! خیلی ترسناکه.,-1,1,1,0,3,1
2627,هر روز شش هفت بار میخوام تو صورتش داد بزنم «بمیر دیگه عزیزم [WHITE_] .» ولی خب متاسفانه ادب حکم میکنه که چیزی نگم.,1,1,1,1,1,1
2628,"خانم نماینده مجلس!همین وجود ضعف در ماهیت و شناخت دقیق مصادیق""اضطرار""،تعریف ناپذیری این""اضطرار""خود در نهایت مانع اخذ مجوز خروج زنان متاهل،بدون اجازه شوهر است. لطفا زنان متاهل،با شرایط مشابه،که به دادگاه در خصوص دریافت مجوز خروج از کشور مراجعه کردند،از تجربیات و نتیجه بگویند.",-1,1,1,0,3,1
2629,نه والا. دوست پسرم واسه دوام رابطمون و کسب تجربه ی بیشتر میتونه بنفیتم داشته باشه  [NAIL_],1,1,0,1,0,1
2630,بکشید کنار بابا زن من خوشگلتره^^,1,1,0,1,0,1
2631,نگران نباشین تنها نیستین منم باوجود اینکه خانمم بلد نیستم از این کارا بکنم [NEUTRAL_],1,1,2,1,2,1
2632,اقا ایشون خیلی خوب میرقصن، مورد پسند عام! ولی وقتی زن گرفتین توقع نداشته باشین زنتون رقص خوب بلد باشه :))) یهو میزنه تو ذوقتون!!  [FACE_WITH_TEARS_OF_] ,-1,1,1,0,3,1
2633,می  سپرمش به زنم,1,1,2,1,2,1
2634,نمی تونین به زنی بگین اصلا ازدواج نکن اگه شوهر غیرلاسو یا مناسبت رو پیدا نکردی. اگه افراد می تونن با روش های کمتر تمیز مثل فشار اجتماعی به نیازشون برسن، چرا این کار رو نکنن؟/ ,-1,1,1,0,3,1
2635,اما مادرت زنت و خواهرت از این نمک خوشش امد,-1,1,0,0,3,1
2636,دوستان درخواست زیاد داشتید که از دوست پسرم رونمایی کنم تگش نمیکنم اقاییمو ندزدید و من شر حاشد اذا حسد [NAZAR_][NAZAR_][NAZAR_][NAZAR_][NAZAR_][NAZAR_][NAZAR_][NAZAR_][NAZAR_][NAZAR_][NAZAR_][NAZAR_][NAZAR_][NAZAR_],1,1,0,1,0,1
2637,میشه بگید اسم شوهرم چیه؟,1,1,2,1,2,1
2638,چی باید بگیم ؟! هر چی همسر صدا میکنه ما هم همون صدا میکنیم,1,1,2,1,2,1
2639,به همسر مشترکه مکرمه معززه,-1,1,2,0,3,1
2640,فدا سرت عشقم دختری که گند نزنه که دختر نیست من خودم روزی چند بار فقط گند میزنم,1,1,0,1,0,1
2641,: پسری که به خانوادش اهمیت نمیده و وقت نمیزاره براشون ، هیچوقت واسه تو دوست پسر یا شوهر خوبی نمیشه . ممزی .,-1,1,1,0,3,1
2642,اینا خانوادگی دماغشون تو همه چی هست ،همسر رییسی مثل پدر نامحترمش هست،,-1,1,2,0,3,1
2643,بعد گذشت   سال هنوز شماره موبایل اولین دوست دخترم رو حفظم. در این حد مردِ خانواده دوستی هستم.,0,1,0,1,0,1
2644,من: دلم تنگ شده برا عروسی، رفتم شهرستان برم یه عروسی فامیل عروسی های فامیل: مراسم هایی شامل پنج عروس و پنج داماد، عروس های زیر   سال، دامادها فرزندان پدران قاتل و دزد، ازدواج اجباری، خانواده ی شوهر قاتل یکی از اعضای خانواده خودم و الی اخر  [SMILING_] ,-1,1,1,0,3,1
2645,ن اینا مسیله نی مسیله اینه خو ناکس من با زنت دست نمیدم میدونین من خوشممم نمیاددد…بعد چیز مغز میخواد بغل کنه…من این افتخارو ب مامانمم نمیدم… [NEUTRAL_][PINCHED_FINGERS_LIGHT_SKIN_],-1,1,1,0,3,1
2646,دوست پسر زمین تا اسمون با شوهر خیلی فرق داره ها,-1,1,2,0,3,1
2647,: به رفیقم گفتم تو از کی شروع کردی به گوشواره انداختن؟ گفت از وقتی دوست دخترم اونا رو تو ماشینم پیدا کرد,-1,1,2,0,3,1
2648,یچی بگم پشماتون بریزه ایشون اقای کری کرمن موسس اولین سایت همسریابی جهان هستن که همسرش توی همین سایت با یکی دیگه اشنا میشه و ازش طلاق میگیره :))),-1,1,1,0,3,1
2649,اگه زنم اینجا بود که ازین توییتا نمیزدم [ROLLING_ON_THE_FLOOR_],1,1,1,1,1,1
2650,یه دختری بود با اصرار یه مرد متاهل باهاش دوست شده بود ولی از همون اول کلا نه باهاش سکس داشت و نه حتی اجازه میداد ببوسدش-دروغ نمی گفت مکالمه شون رو چند بار گذاشت گوش دادیم.مرده می نالید تو نمیذاری بهت دست بزنم از اونور زنم شاکیه چرا مدتهاست با من سکس نداری؟دختره بهش می گفت خب راست,-1,1,1,0,3,1
2651,من فکر میکردم فقط زن من روی دخترا کراش میزنه ، خاستگار دختر بیشتر داریم واسه ای خانوم  [SHUSHING_] ,1,1,2,1,2,1
2652,یکی از اهل فن میگفت: اینکه با همسرتون مثل ملکه  رفتار کنید، اسمش زن ذلیل بودن نیست، اسمش مرد بودنه اینکه با شوهرتون مثل پادشاه رفتار کنید، اسمش مرد ذلیل بودن نیست، اسمش زن بودنه,-1,1,0,0,3,1
2653,عه چه جالب که هم اسم همسر من هستین  [THINKING_],1,1,2,1,2,1
